"key","source","target"
"items.consumables.potions.greaterAntidotePotion.Description","A vial that can <color=#F2E6BD>cure</color> a substantial amount of <color=#F2E6BD>poison</color>.","قارورة يمكنها <color=#F2E6BD>علاج</color> كمية هائلة من <color=#F2E6BD>السم</color>."
"items.consumables.potions.greaterAntidotePotion.Name","Greater Antidote Potion","جرعة ترياق عظيمة"
"items.consumables.potions.greaterExperiencePotion.Description","Increases <color=#F2E6BD>Experience Gain</color> by <color=#5B9968>{1}</color> for <color=#F2E6BD>1 Hour</color>.","تزيد <color=#F2E6BD>اكتساب الخبرة</color> بمقدار <color=#5B9968>{1}</color> لمدة <color=#F2E6BD>ساعة واحدة</color>."
"items.consumables.potions.greaterExperiencePotion.Name","Greater Experience Potion","جرعة خبرة عظيمة"
"items.consumables.potions.greaterVialOfDefense.Description","Reduces <color=#F2E6BD>Damage Taken </color>by <color=#5B9968>{2}</color> and grants <color=#5B9968>{1}</color> additional <color=#F2E6BD>Poise Defense</color> for <color=#F2E6BD>{0} Seconds</color>.","تقلل <color=#F2E6BD>الضرر المُتلقى </color>بمقدار <color=#5B9968>{2}</color> وتمنح <color=#5B9968>{1}</color> إضافية من <color=#F2E6BD>دفاع الثبات</color> لمدة <color=#F2E6BD>{0} ثوانٍ</color>."
"items.consumables.potions.greaterVialOfDefense.Name","Greater Vial of Defense","قارورة دفاع عظيمة"
"items.consumables.potions.greaterVialOfFocus.Description","Increases <color=#F2E6BD>Focus Gain</color> by <color=#5B9968>{1}</color> for <color=#F2E6BD>{0} Seconds</color>.","تزيد <color=#F2E6BD>اكتساب التركيز</color> بمقدار <color=#5B9968>{1}</color> لمدة <color=#F2E6BD>{0} ثوانٍ</color>."
"items.consumables.potions.greaterVialOfFocus.Name","Greater Vial of Focus","قارورة تركيز عظيمة"
"items.consumables.potions.greaterVialOfRejuvenation.Description","Potion that <color=#F2E6BD>rejuvenates fallen allies</color>.","جرعة <color=#F2E6BD>تنعش الحلفاء الساقطين</color>."
"items.consumables.potions.greaterVialOfRejuvenation.Name","Greater Vial of Rejuvenation","قارورة إنعاش عظيمة"
"items.consumables.potions.greaterVialOfStamina.Description","Increases your Stamina by <color=#5B9968>{1}</color> for <color=#F2E6BD>{0} Seconds</color>.","تزيد قوة تحملك بمقدار <color=#5B9968>{1}</color> لمدة <color=#F2E6BD>{0} ثوانٍ</color>."
"items.consumables.potions.greaterVialOfStamina.Name","Greater Vial of Stamina","قارورة قدرة تحمل عظيمة"
"items.consumables.potions.largeAntidotePotion.Description","A vial that can <color=#F2E6BD>cure</color> a significant dose of <color=#F2E6BD>poison</color>.","قارورة يمكنها <color=#F2E6BD>علاج</color> جرعة ملحوظة من <color=#F2E6BD>السم</color>."
"items.consumables.potions.largeAntidotePotion.Name","Large Antidote Potion","جرعة ترياق كبيرة"
"items.consumables.potions.largeExperiencePotion.Description","Increases <color=#F2E6BD>Experience Gain</color> by <color=#5B9968>{1}</color> for <color=#F2E6BD>1 Hour</color>.","تزيد <color=#F2E6BD>اكتساب الخبرة</color> بمقدار <color=#5B9968>{1}</color> لمدة <color=#F2E6BD>ساعة واحدة</color>."
"items.consumables.potions.largeExperiencePotion.Name","Large Experience Potion","جرعة خبرة كبيرة"
"items.consumables.potions.largeVialOfDefense.Description","Reduces <color=#F2E6BD>Damage Taken </color>by <color=#5B9968>{2}</color> and grants <color=#5B9968>{1}</color> additional <color=#F2E6BD>Poise Defense</color> for <color=#F2E6BD>{0} Seconds</color>.","تقلل <color=#F2E6BD>الضرر المُتلقى </color>بمقدار <color=#5B9968>{2}</color> وتمنح <color=#5B9968>{1}</color> إضافية من <color=#F2E6BD>دفاع الثبات</color> لمدة <color=#F2E6BD>{0} ثوانٍ</color>."
"items.consumables.potions.largeVialOfDefense.Name","Large Vial of Defense","قارورة دفاع كبيرة"
"items.consumables.potions.largeVialOfFocus.Description","Increases <color=#F2E6BD>Focus Gain</color> by <color=#5B9968>{1}</color> for <color=#F2E6BD>{0} Seconds</color>.","تزيد <color=#F2E6BD>اكتساب التركيز</color> بمقدار <color=#5B9968>{1}</color> لمدة <color=#F2E6BD>{0} ثوانٍ</color>."
"items.consumables.potions.largeVialOfFocus.Name","Large Vial of Focus","قارورة تركيز كبيرة"
"items.consumables.potions.largeVialOfRejuvenation.Description","Potion that <color=#F2E6BD>rejuvenates fallen allies</color>.","جرعة <color=#F2E6BD>تنعش الحلفاء الساقطين</color>."
"items.consumables.potions.largeVialOfRejuvenation.Name","Large Vial of Rejuvenation","قارورة إنعاش كبيرة"
"items.consumables.potions.largeVialOfStamina.Description","Increases your Stamina by <color=#5B9968>{1}</color> for <color=#F2E6BD>{0} Seconds</color>.","تزيد قوة تحملك بمقدار <color=#5B9968>{1}</color> لمدة <color=#F2E6BD>{0} ثوانٍ</color>."
"items.consumables.potions.largeVialOfStamina.Name","Large Vial of Stamina","قارورة قدرة تحمل كبيرة"
"items.consumables.potions.mediumAntidotePotion.Description","A vial that can <color=#F2E6BD>cure</color> a mild dose of <color=#F2E6BD>poison</color>.","قارورة يمكنها <color=#F2E6BD>علاج</color> جرعة خفيفة من <color=#F2E6BD>السم</color>."
"items.consumables.potions.mediumAntidotePotion.Name","Medium Antidote Potion","جرعة ترياق متوسطة"
"items.consumables.potions.mediumExperiencePotion.Description","Increases <color=#F2E6BD>Experience Gain</color> by <color=#5B9968>{1}</color> for <color=#F2E6BD>1 Hour</color>.","تزيد <color=#F2E6BD>اكتساب الخبرة</color> بمقدار <color=#5B9968>{1}</color> لمدة <color=#F2E6BD>ساعة واحدة</color>."
"items.consumables.potions.mediumExperiencePotion.Name","Medium Experience Potion","جرعة خبرة متوسطة"
"items.consumables.potions.mediumVialOfDefense.Description","Reduces <color=#F2E6BD>Damage Taken </color>by <color=#5B9968>{2}</color> and grants <color=#5B9968>{1}</color> additional <color=#F2E6BD>Poise Defense</color> for <color=#F2E6BD>{0} Seconds</color>.","تقلل <color=#F2E6BD>الضرر المُتلقى </color>بمقدار <color=#5B9968>{2}</color> وتمنح <color=#5B9968>{1}</color> إضافية من <color=#F2E6BD>دفاع الثبات</color> لمدة <color=#F2E6BD>{0} ثوانٍ</color>."
"items.consumables.potions.mediumVialOfDefense.Name","Medium Vial of Defense","قارورة دفاع متوسطة"
"items.consumables.potions.mediumVialOfFocus.Description","Increases <color=#F2E6BD>Focus Gain</color> by <color=#5B9968>{1}</color> for <color=#F2E6BD>{0} Seconds</color>.","تزيد <color=#F2E6BD>اكتساب التركيز</color> بمقدار <color=#5B9968>{1}</color> لمدة <color=#F2E6BD>{0} ثوانٍ</color>."
"items.consumables.potions.mediumVialOfFocus.Name","Medium Vial of Focus","قارورة تركيز متوسطة"
"items.consumables.potions.mediumVialOfRejuvenation.Description","Potion that <color=#F2E6BD>rejuvenates fallen allies</color>.","جرعة <color=#F2E6BD>تنعش الحلفاء الساقطين</color>."
"items.consumables.potions.mediumVialOfRejuvenation.Name","Medium Vial of Rejuvenation","قارورة إنعاش متوسطة"
"items.consumables.potions.mediumVialOfStamina.Description","Increases your Stamina by <color=#5B9968>{1}</color> for <color=#F2E6BD>{0} Seconds</color>.","تزيد قوة تحملك بمقدار <color=#5B9968>{1}</color> لمدة <color=#F2E6BD>{0} ثوانٍ</color>."
"items.consumables.potions.mediumVialOfStamina.Name","Medium Vial of Stamina","قارورة قدرة تحمل متوسطة"
"items.consumables.potions.purifyingBrew.Description","A concoction that can <color=#F2E6BD>cure</color> an unnatural <color=#f08e1f>corruption</color>.","جرعة مركبة يمكنها <color=#F2E6BD>علاج</color> <color=#f08e1f>فساد</color> غير طبيعي."
"items.consumables.potions.purifyingBrew.Name","Purifying Brew","نقيع التطهير"
"items.consumables.potions.smallAntidotePotion.Description","A vial that can <color=#F2E6BD>cure</color> a small amount of <color=#F2E6BD>poison</color>.","قارورة يمكنها <color=#F2E6BD>علاج</color> كمية ضئيلة من <color=#F2E6BD>السم</color>."
"items.consumables.potions.smallAntidotePotion.Name","Small Antidote Potion","جرعة ترياق صغيرة"
"items.consumables.potions.smallExperiencePotion.Description","Increases <color=#F2E6BD>Experience Gain</color> by <color=#5B9968>{1}</color> for <color=#F2E6BD>1 Hour</color>.","تزيد <color=#F2E6BD>اكتساب الخبرة</color> بمقدار <color=#5B9968>{1}</color> لمدة <color=#F2E6BD>ساعة واحدة</color>."
"items.consumables.potions.smallExperiencePotion.Name","Small Experience Potion","جرعة خبرة صغيرة"
"items.consumables.potions.smallVialOfDefense.Description","Reduces <color=#F2E6BD>Damage Taken </color>by <color=#5B9968>{2}</color> and grants <color=#5B9968>{1}</color> additional <color=#F2E6BD>Poise Defense</color> for <color=#F2E6BD>{0} Seconds</color>.","تقلل <color=#F2E6BD>الضرر المُتلقى </color>بمقدار <color=#5B9968>{2}</color> وتمنح <color=#5B9968>{1}</color> إضافية من <color=#F2E6BD>دفاع الثبات</color> لمدة <color=#F2E6BD>{0} ثوانٍ</color>."
"items.consumables.potions.smallVialOfDefense.Name","Small Vial of Defense","قارورة دفاع صغيرة"
"items.consumables.potions.smallVialOfFocus.Description","Increases <color=#F2E6BD>Focus Gain</color> by <color=#5B9968>{1}</color> for <color=#F2E6BD>{0} Seconds</color>.","تزيد <color=#F2E6BD>اكتساب التركيز</color> بمقدار <color=#5B9968>{1}</color> لمدة <color=#F2E6BD>{0} ثوانٍ</color>."
"items.consumables.potions.smallVialOfFocus.Name","Small Vial of Focus","قارورة تركيز صغيرة"
"items.consumables.potions.smallVialOfRejuvenation.Description","Potion that <color=#F2E6BD>rejuvenates fallen allies</color>.","جرعة <color=#F2E6BD>تنعش الحلفاء الساقطين</color>."
"items.consumables.potions.smallVialOfRejuvenation.Name","Small Vial of Rejuvenation","قارورة إنعاش صغيرة"
"items.consumables.potions.smallVialOfStamina.Description","Increases your Stamina by <color=#5B9968>{1}</color> for <color=#F2E6BD>{0} Seconds</color>.","تزيد قوة تحملك بمقدار <color=#5B9968>{1}</color> لمدة <color=#F2E6BD>{0} ثوانٍ</color>."
"items.consumables.potions.smallVialOfStamina.Name","Small Vial of Stamina","قارورة قدرة تحمل صغيرة"
"items.consumables.powders.largeRepairPowder.Description","Restores <color=#5B9968>{0}</color> Durability to <color=#F2E6BD>all equipped items</color>.","يستعيد <color=#5B9968>{0}</color> من المتانة لـ <color=#F2E6BD>كافة العناصر المجهزة</color>."
"items.consumables.powders.largeRepairPowder.Name","Large Repair Powder","مسحوق إصلاح كبير"
"items.consumables.powders.mediumRepairPowder.Description","Restores <color=#5B9968>{0}</color> Durability to <color=#F2E6BD>all equipped items</color>.","يستعيد <color=#5B9968>{0}</color> من المتانة لـ <color=#F2E6BD>كافة العناصر المجهزة</color>."
"items.consumables.powders.mediumRepairPowder.Name","Medium Repair Powder","مسحوق إصلاح متوسط"
"items.consumables.powders.smallRepairPowder.Description","Restores <color=#5B9968>{0}</color> Durability to <color=#F2E6BD>all equipped items</color>.","يستعيد <color=#5B9968>{0}</color> من المتانة لـ <color=#F2E6BD>كافة العناصر المجهزة</color>."
"items.consumables.powders.smallRepairPowder.Name","Small Repair Powder","مسحوق إصلاح صغير"
"items.consumables.rations.rancidMeatJerky.Description","Restores <color=#5B9968>{1}</color> Health over <color=#F2E6BD>{0} Seconds</color>.","يستعيد <color=#5B9968>{1}</color> من الصحة على مدار <color=#F2E6BD>{0} ثوانٍ</color>."
"items.consumables.rations.rancidMeatJerky.Name","Rancid Meat Jerky","لحم مقدد فاسد"
"items.consumables.rations.staleShortbread.Description","Restores <color=#5B9968>{1}</color> Health over <color=#F2E6BD>{0} Seconds</color>.","يستعيد <color=#5B9968>{1}</color> من الصحة على مدار <color=#F2E6BD>{0} ثوانٍ</color>."
"items.consumables.rations.staleShortbread.Name","Stale Shortbread","كعك جاف"
"items.consumables.weaponOils.bladeOil.Description","Applies [!sPhysical]Bleed[/s] Infusion to your weapon and increases [!sPhysical]Physical Damage[/s] dealt by {0} for <color=#F2E6BD>{1} Seconds</color>.","يطبق شحن [!sPhysical]النزيف[/s] على سلاحك ويزيد [!sPhysical]الضرر الجسدي[/s] المُلحق بمقدار {0} لمدة <color=#F2E6BD>{1} ثانية</color>."
"items.consumables.weaponOils.bladeOil.Name","Blade Oil","زيت الشفرة"
"items.consumables.weaponOils.flamescaleOil.Description","Applies [!sFire]Fire[/s] Infusion to your weapon and increases [!sFire]Fire Damage[/s] dealt by {0} for <color=#F2E6BD>{1} Seconds</color>.","يطبق شحن [!sFire]النار[/s] على سلاحك ويزيد [!sFire]ضرر النار[/s] المُلحق بمقدار {0} لمدة <color=#F2E6BD>{1} ثانية</color>."
"items.consumables.weaponOils.flamescaleOil.Name","Flamescale Oil","زيت قشور اللهب"
"items.consumables.weaponOils.frostscaleOil.Description","Applies [!sIce]Ice[/s] Infusion to your weapon and increases [!sIce]Ice Damage[/s] dealt by {0} for <color=#F2E6BD>{1} Seconds</color>.","يطبق شحن [!sIce]الجليد[/s] على سلاحك ويزيد [!sIce]ضرر الجليد[/s] المُلحق بمقدار {0} لمدة <color=#F2E6BD>{1} ثانية</color>."
