"key","source","target"
"NPCs.quests.faithAndFlame.primusBainbridge.firstInteraction.retalkLine1","Mercy is a virtue. Or so I’m told. But there can be no leniency for abandoning one’s duty.","الرحمة فضيلة، أو هكذا قيل لي. لكن لا تهاون ولا تسامح مع من يتخلى عن واجبه."
"NPCs.quests.faithAndFlame.selineOverlookingCaylen.seline.NewCinematicLine1","Can you not hear them...","ألا تستطيع سماعهم..."
"NPCs.quests.faithAndFlame.selineOverlookingCaylen.seline.NewCinematicLine2","I can. The voices of the city.","أنا أسمعهم. أصوات المدينة."
"NPCs.quests.faithAndFlame.selineOverlookingCaylen.seline.NewCinematicLine3","The cobbler in Tannis Square, setting up for the morning market. And the clerics, singing at Morrow Hall.","الإسكافي في ساحة تانيس وهو يرتب بضاعته لسوق الصباح. والكهنة وهم ينشدون في قاعة مورو."
"NPCs.quests.faithAndFlame.selineOverlookingCaylen.seline.NewCinematicLine4","The weaver humming to her loom. The horses, in the stables where I...","الحائكة وهي تدندن لنولها. والخيول في الإسطبلات حيث كنت..."
"NPCs.quests.faithAndFlame.selineOverlookingCaylen.seline.NewCinematicLine5","They’re gone. All of them.","لقد رحلوا جميعاً. كلهم دون استثناء."
"NPCs.quests.faithAndFlame.selineOverlookingCaylen.seline.NewInteract1Line1","The Vestals would always say the grace of God is like the sun on your face.","كانت العذارى يقلن دوماً إن رحمة الإله ونعمته تشبه دفء الشمس على وجهك."
"NPCs.quests.faithAndFlame.selineOverlookingCaylen.seline.NewInteract1Line2","There was a moment, this brief moment, when I thought... I really thought...","كانت هناك لحظة، لحظة خاطفة، ظننت فيها... ظننت حقاً..."
"NPCs.quests.faithAndFlame.selineOverlookingCaylen.seline.NewInteract1Line3","But no. I don’t know where I’m meant to be if not right here.","لكن لا. لست أدري أين كُتب عليّ أن أكون إن لم يكن هنا في هذا المكان تحديداً."
"NPCs.quests.faithAndFlame.selineOverlookingCaylen.seline.RetalkLine2","Leave me, Cerim. Before my Keepers send you to the next life.","اتركني وشأني يا سيريم، قبل أن يرسلك حراسي إلى الدار الآخرة."
"NPCs.quests.holdstates.bribableGuardGodwin.afterServantOfGodRetalk","You again? Don’t linger too long, or it might be your head and my job.","أنت مجدداً؟ لا تطل المكوث هنا، وإلا طار رأسك وخسرتُ أنا عملي."
"NPCs.quests.holdstates.bribableGuardGodwin.beforeServantOfGodRetalkAfterTalkingToOdessa","Have a nice chat with the traitor?","هل كانت محادثتك ممتعة مع تلك الخائنة؟"
"NPCs.quests.holdstates.bribableGuardGodwin.beforeServantOfGodRetalkHasMoney","Ah! That’s the one. 
...Now make it quick.","آه! هذا هو المطلوب بالتحديد.
...والآن، أنهِ الأمر سريعاً."
"NPCs.quests.holdstates.bribableGuardGodwin.beforeServantOfGodRetalkNoMoneyLine1","I don’t know what to tell you. The old spinning wheel ain’t what it used to be.","لا أدري ما أقوله لك. دولاب الحظ القديم هذا لم يعد يدور كما كان."
"NPCs.quests.holdstates.bribableGuardGodwin.beforeServantOfGodRetalkNoMoneyLine2","If I only had a few coppers, I might be able to let you in.","لو أن معي بضع قطع نحاسية فحسب، لكنتُ قادراً على السماح لك بالدخول."
"NPCs.quests.holdstates.bribableGuardGodwin.beforeServantOfGodTalkLine1","The prisoner is to be kept in the War Room until the Governor returns.","يجب أن تبقى السجينة في غرفة الحرب إلى أن يعود الحاكم."
"NPCs.quests.holdstates.bribableGuardGodwin.beforeServantOfGodTalkLine2","I would allow you in to interrogate her...","بإمكاني أن أسمح لك بالدخول لاستجوابها..."
"NPCs.quests.holdstates.bribableGuardGodwin.beforeServantOfGodTalkLine3","But I've so many keys with me. I can’t seem to remember which one opens this door.","لكنني أحمل مفاتيح كثيرة جداً. ولا أكاد أتذكر أيها يفتح هذا الباب."
"NPCs.quests.holdstates.bribableGuardGodwin.beforeServantOfGodTalkLine4","Huh. Maybe a few coppers would spur my memory.","حسناً. ربما بضع قطع نحاسية تنعش ذاكرتي."
"NPCs.quests.holdstates.ellsworth.afterEllsworthSpeech.interaction1Line1","They’re stronger than you know, Cerim. Stronger even than they know.","إنهم أقوى مما تتخيل، أيها السيريم. بل أقوى حتى مما يتخيلون هم أنفسهم."
"NPCs.quests.holdstates.ellsworth.afterEllsworthSpeech.interaction1Line2","When I first came to Sacra, I was told it was a godless, uncivilized place.","حين وطأت قدماي ساكرا لأول مرة، قيل لي إنها أرض كافرة وبدائية."
"NPCs.quests.holdstates.ellsworth.afterEllsworthSpeech.interaction1Line3","Instead I found a people full of grace and resilience - both qualities sorely lacking in Phalen.","لكنني وجدتُ بدلاً من ذلك شعباً ينبض بالوقار والصمود؛ صفتان تفتقر إليهما فالن بشدة."
"NPCs.quests.holdstates.ellsworth.afterEllsworthSpeech.interaction1Line4","I found... something else here too. If only for a time.","وجدتُ... شيئاً آخر هنا أيضاً. وإن كان ذلك لحين فقط."
"NPCs.quests.holdstates.ellsworth.afterEllsworthSpeech.interaction1Line5","If you need me, you can find me in the War Room. But I pray you will not need me.","إن احتجتَ إليّ، فستجدني في غرفة الحرب. لكنني أدعو ألا تحتاج إليّ."
"NPCs.quests.holdstates.ellsworth.inCemeteryAfterMountainGateBreach.interaction1Line1","I come here at times, Cerim, for a moment of peace. Or what passes for peace of late.","آتي إلى هنا بين الحين والآخر، أيها السيريم، التماساً لبرهة من السكينة. أو ما يشبه السكينة في الآونة الأخيرة."
"NPCs.quests.holdstates.ellsworth.inCemeteryAfterMountainGateBreach.interaction1Line2","There’s much to do. I need to send envoys to Tir and Havenport, warn them of the Gate’s breach.","ثمة الكثير مما ينبغي فعله. عليّ إرسال مبعوثين إلى تير وهافنبورت، لتحذيرهم من اختراق البوابة."
"NPCs.quests.holdstates.ellsworth.inCemeteryAfterMountainGateBreach.interaction1Line3","I need to double the men on the ramparts. Check the reserves of grain, of swords and pikes, of medicine.","عليّ مضاعفة الحراس على الأسوار. وتفقد مخزون الحبوب، والسيوف والرماح، والأدوية."
"NPCs.quests.holdstates.ellsworth.inCemeteryAfterMountainGateBreach.interaction1Line4","I need to... find my daughter.","وعليّ أن... أجد ابنتي."
"NPCs.quests.holdstates.ellsworth.inCemeteryAfterMountainGateBreach.interaction2Line1","A man once told me that we don’t learn to fight for what we love, we learn we love it because we fight.","قال لي رجل ذات مرة إننا لا نتعلم القتال لأجل ما نحب، بل ندرك أننا نحبه لأننا نقاتل لأجله."
"NPCs.quests.holdstates.ellsworth.inCemeteryAfterMountainGateBreach.interaction2Line2","Of course then he tried to ram a sword through my back.","وبالطبع، حاول بعد ذلك غرس نصل سيفه في ظهري."
"NPCs.quests.holdstates.ellsworth.inCemeteryAfterMountainGateBreach.interaction2Line3","Still, good advice is good advice.","ومع ذلك، تظل النصيحة السديدة سديدة."
"NPCs.quests.holdstates.ellsworth.inCemeteryAfterMountainGateBreach.retalk","Fifty men on the wall, and I’d trade them all for one more Cerim.","خمسون رجلاً على السور، وأنا على استعداد لمبادلتهم جميعاً بمحارب سيريم إضافي واحد."
"NPCs.quests.holdstates.ellsworth.rookeryAfterServantOfGod.interaction1Line1","I’m glad you made it back through the Nameless Pass unscathed.","يسرني أنك عدتَ من الممر المجهول سالماً معافى."
"NPCs.quests.holdstates.ellsworth.rookeryAfterServantOfGod.interaction1Line2","When the plague arrived, I tried to free the prisoners working in the quarry.","حين حلّ الوباء، حاولتُ تحرير السجناء الذين يكدحون في المحجر."
"NPCs.quests.holdstates.ellsworth.rookeryAfterServantOfGod.interaction1Line3","They were criminals, yes, but none of their crimes merited such punishment.","كانوا مجرمين، نعم، لكن أياً من جرائمهم لم تكن تستحق هذا العذاب."
"NPCs.quests.holdstates.ellsworth.rookeryAfterServantOfGod.interaction1Line4","Those that weren’t monsters already became them.","أولئك الذين لم يكونوا وحوشاً بالفعل، مسخهم الوباء إلى مسوخ ضارية."
"NPCs.quests.holdstates.ellsworth.rookeryAfterServantOfGod.interaction1Line5","I saved as many as I could. But it’s never enough, is it?","أنقذتُ أكبر عدد استطعتُ إنقاذه. لكن الأمر لا يكفي أبداً، أليس كذلك؟"
"NPCs.quests.holdstates.ellsworth.rookeryAfterServantOfGod.retalkLine1","I know the Madrigal’s arrival means an ally in the fight against the plague.","أعلم أن قدوم المادريغال يعني حليفاً في حربنا ضد الوباء."
"NPCs.quests.holdstates.ellsworth.rookeryAfterServantOfGod.retalkLine2","But then why does my hand linger on my hilt?","ولكن لمَ تظل يدي إذاً معلقة بقبضة سيفي؟"
"NPCs.quests.holdstates.ellsworth.warRoomAfterSpeech.interaction1Line1","Cerim. I came here for some solitude to collect myself. ","أيها السيريم. جئتُ إلى هنا التماساً لبعض العزلة لأستجمع شتات نفسي."
"NPCs.quests.holdstates.ellsworth.warRoomAfterSpeech.interaction1Line2","And instead I received a most... troubling letter from one of the Watcher’s crows.","وبدلاً من ذلك تلقيتُ رسالة... مقلقة للغاية من أحد غربان المراقب."
"NPCs.quests.holdstates.ellsworth.warRoomAfterSpeech.interaction1Line3","It seems a governor’s duties involve walking into the lion’s mouth over and over.","يبدو أن واجبات الحاكم تقتضي الإلقاء بنفسه في شدق الأسد مراراً وتكراراً."
"NPCs.quests.holdstates.ellsworth.warRoomAfterSpeech.interaction1Line4","Not so different from a father’s duty.","ولا يختلف ذلك كثيراً عن واجب الأب."
"NPCs.quests.holdstates.ellsworth.warRoomAfterSpeech.interaction1Line6","Odessa can’t wait forever.","لا يمكن لأوديسا أن تنتظر إلى الأبد."
"NPCs.quests.holdstates.ellsworth.warRoomAfterSpeech.retalkLine1","At times I envy the... cleanliness of your justice. Find the sickness. Cut it out.","في بعض الأحيان أحسدكم على... نقاء عدالتكم وحسمها. تجدون السقم والعلة، فتستأصلونها."
"NPCs.quests.holdstates.ellsworth.warRoomAfterSpeech.retalkLine2","Still, many visitors to Sacra end up tangled in her affairs and stay longer than intended.","ومع ذلك، ينتهي المطاف بكثير من زائري ساكرا عالقين في شؤونها ويمكثون أطول مما نووا."
"NPCs.quests.holdstates.ellsworth.warRoomAfterSpeech.retalkLine3","Mine was a nine day visit. Twenty eight years ago.","كانت زيارتي أنا مدتها تسعة أيام فقط. قبل ثمانية وعشرين عاماً."
"NPCs.quests.holdstates.ellsworth.warRoomAfterWeepingSisters.interaction2Line1","The hunters were stocking food for The Rites of the Fallen. It’s an important tradition. A gathering, to honor those we’ve lost.","كان الصيادون يجمعون المؤن لطقوس الساقطين. إنها تقاليد جليلة؛ تجمع مهيب لتكريم الراحلين الذين فقدناهم."
